,ProductName,ProductGroupName,DB,Server
13110,Shawarma Chicken,Hot Food,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13111,X2 Drumstick With One Side,Hot Food,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13112,Lentil & Spinach Casserole,Hot Food,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13113,Space raiders beef,Confectionary,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13114,Alternative milk,Hot Drinks,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13115,Coke zero can,Confectionary,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13116,Sweet Potato & Coconut Soup,Hot Food,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13117,Skittles,Confectionary,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13118,Dr pepper can,Cold drinks,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13119,Arancini with Kung Po Mushroom & Salad,Hot Food,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13120,Biscotti,Confectionary,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13121,Egg Salad & Salad Cream,G&G,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13122,Bangers & Mash with Gravy,MAIN MEAL,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13123,BBQ Chicken Calzone with Garlic Bread,Hot Food,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13124,8OZ Blueberry Banana Bircher Vegan,G&G,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13125,Latte 8oz,Hot Drinks,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13126,8OZ Kiwi Pineapple & Lime Pot,G&G,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13127,Flora Portion,Other,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13128,Hot Milk 8oz,Hot Drinks,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13129,Vegan Chocolate Cookie,Cakes/Desserts,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13130,Cadbury Oreo Bites,Confectionary,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13131,Paprika Sausage & Beans,Hot Food,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13132,Skips 45g,Confectionary,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13133,Fried Egg,Hot Food,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13134,Vegetable Samosas,Hot Food,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13135,Gluten Free Caramel Fudge Flapjack,Confectionary,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13136,Caramel dairy chocolate ,Confectionary,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13137,Veg Lasagne & Garlic Bread,Veg Mains,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13138,Traditional Flapjack ,Confectionary,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13139,Keema Vegan,Hot Food,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13140,Rubicon Mango Fizzy,Cold drinks,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13141,Evian Water,Cold drinks,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13142,Curried Veg Soup,Hot Food,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13143,Walkers Crisps Salt & Vinegar,Confectionary,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13144,8OZ Banana Granola Honey,G&G,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13145,Chicken Tikka Masala with Rice,MAIN MEAL,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13146,Chickpea Spinach Tikka Masala with Rice,Veg Mains,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13147,Grenade Cookie Dough,Confectionary,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13148,Almond Croissant,Pastries,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13149,Regular Mocha,Coffee,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13150,Mars Duo,Confectionary,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13151,Vege Hot Dog & Fries,Hot Food,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13152,Chocolate orange flapjack Delicious ideas,Confectionary,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13153,Proper Chips Salt & Vinegar,Confectionary,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13154,BANANA,GRAB N GO,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13155,Americarno 8 OZ,Hot Drinks,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13156,Freshers Choc Bar,Confectionary,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13157,Sausage,Hot Food,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13158,Cabbage & Squash Casserole,Hot Food,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13159,Streaky Bacon,Hot Food,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13160,Lucozade orange,Confectionary,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13161,Butter Portion,Other,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13162,Rennie peppermint,Confectionary,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13163,Vegan Mozzarella Tomato & Basil,G&G,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13164,8OZ Vegan Apricot Topped Yoghurt,G&G,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13165,Innocent energise,Confectionary,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13166,Extra Shot of Espresso,Hot Drinks,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13167,Dairy milk caramel,Confectionary,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13168,Vaseline Lip Therapy Original,Confectionary,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13169,raspberry & blackberry cooler medium,Costa Cold Drinks,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13170,Vegan Sausage,Hot Food,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13171,Pear,G&G,XZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13172,£1.00 Cake,Cakes & Pastries,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13173,£1.20 Cake,Cakes & Pastries,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13174,Americano - large,Hot Drinks,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13175,Americano - regular,Hot Drinks,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13176,Bacon per slice,Breakfast,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13177,Baked Beans,Breakfast,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13178,Canowater Can,Cold Drinks,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13179,Cappuccino -  regular,Hot Drinks,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13180,Cappuccino - large ,Hot Drinks,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13181,Cereal Bowl,Breakfast,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13182,Chai Latte - large,Hot Drinks,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13183,"Cheese, Egg Mayo portion (for Salad)",Lunch,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13184,Chewing Gum,Confectionary,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13185,Chocolate Bar,Confectionary,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13186,Coca Cola Can,Cold Drinks,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13187,Coke ZERO/DIET,Cold Drinks,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13188,Croissant/Pastry,Cakes & Pastries,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13189,Danish Pastry/Croissant,Breakfast,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13190,Dr Pepper,Cold Drinks,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13191,Egg/Cheese Sandwich,Lunch,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13192,Espresso - double,Hot Drinks,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13193,Espresso - single,Hot Drinks,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13194,Extra shot / syrup,Hot Drinks,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13195,Feel Good,Cold Drinks,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13196,Filled Croissant Cheddar & Tomato,Breakfast,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13197,Filled Croissant Ham & Cheddar,Breakfast,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13198,Flat white,Hot Drinks,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13199,Fresh Squeezed Fruit Juice,Cold Drinks,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13200,Fried Egg,Breakfast,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13201,Fruitella,Confectionary,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13202,Grilled Tomato,Breakfast,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13203,Hash Brown x 1,Breakfast,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13204,Hot Chocolate - large,Hot Drinks,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13205,Jacket Potato Plain,Lunch,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13206,Jacket Potato with Hot Filling - Chilli/Bolognese,Lunch,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13207,Kent crisps,Confectionary,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13208,Latte - large,Hot Drinks,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13209,Latte - regular,Hot Drinks,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13210,Meat Main,Lunch,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13211,Meat/Fish Baguette/Roll,Lunch,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13212,Meat/Fish Sandwich,Lunch,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13213,Mint Aero,Confectionary,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13214,Mints,Confectionary,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13215,Mushrooms,Breakfast,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13216,Perkier/ Eat Natural Bars,Confectionary,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13217,Piece of Fruit,Breakfast,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13218,Porridge ,Breakfast,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13219,Preserve,Breakfast,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13220,Propercorn,Confectionary,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13221,Quavers/ French Fries,Confectionary,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13222,Quinoa/ Lentil Crisps,Confectionary,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13223,Salad Bar BOWL,Lunch,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13224,San Pellegrino Traditional,Cold Drinks,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13225,Sausage,Breakfast,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13226,Scrambled Egg,Breakfast,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13227,Side,Lunch,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13228,Side Salad (with Main),Lunch,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13229,Slice of Bread,Breakfast,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13230,Sliced Meats for Salad,Lunch,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13231,Speciality Teas - large,Hot Drinks,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13232,Sprite/Fanta,Cold Drinks,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13233,Sprite/Fanta ZERO,Cold Drinks,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13234,Sweet Muffin -all flavours (Small),Cakes & Pastries,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13235,Traditional Tea - large,Hot Drinks,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13236,Vegetarian Main,Lunch,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13237,Veggie Baguette/Wrap,Lunch,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13238,Walkers Crisps,Confectionary,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13239,Wispa/ Picnic/ Kit kat,Confectionary,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13240,Yogurt/Granola Bowl,Breakfast,IZ00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13241,PREMIUM RED /WHITE 125ML £3.10,WINES,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13242,SOUTHERN COMFORT £2.20,SPIRITS,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13243,Saus / bacon baguette  £3.50,BREAKFAST,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13244,BARISTA COFFEES £2.50,BAR HOT DRINKS,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13245,YOGURT POTS £1.85,BREAKFAST/LUNCH,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13246,TOASTIE £3.50,BREAKFAST/LUNCH,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13247,DAILY HOT DESSERT £1.50,LUNCH,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13248,SOUP BREAD 45p ,LUNCH,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13249,BUTTER PORTIONS 15p,BREAKFAST/LUNCH,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13250,LEMONADE £1.10,BEVERAGES,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13251,JUICE BURST £1.25,BEVERAGES,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13252,TUNA POTS £1.10,LUNCH,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13253,SALAD BOX £4.50,LUNCH,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13254,IDS BURGER £4.50,BREAKFAST/LUNCH,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13255,GLUTEN FREE CAKES £1.50,CONFECTIONARY,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13256,TEQUILA £2.20,SPIRITS,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13257,PINEAPPLE POT £1.50,BREAKFAST/LUNCH,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13258,POLO 80p,BAR HOT DRINKS,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13259,San Pellegrino £1.40,BAR HOT DRINKS,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13260,GIN/RUM/VODKA £2.20,SPIRITS,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13261,MENTOS £0.80,CONFECTIONARY,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13262,OLD MOUNT  £3.50,BOTTLED BEER,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13263,SAN MIGUEL HALF £1.70,DRAUGHT BEER,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13264,Small Breakfast £5.50,BAR HOT DRINKS,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13265,DORITOS CRISPS £1.20,CONFECTIONARY,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13266,SALTED PEANUTS £1.20,CONFECTIONARY,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13267,Zero % bottled beer £2.70,BOTTLED BEER,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13268,Self service tea £1.20,BAR HOT DRINKS,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13269,SAUSAGE 80p,BREAKFAST,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13270,FRESH FRUITS 65p,RESTAURANT MARKET PRICE,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13271,VEGETABLE PORTION 55p,LUNCH,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13272,WALKERS CRISPS 95P,CONFECTIONARY,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13273,BAKED BEANS 70p,BREAKFAST/LUNCH,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13274,Mexican Churros £2.50,BAR HOT DRINKS,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13275,HOT CHOCOLATE £2.50,BAR HOT DRINKS,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13276,SPECIALITY SANDWICH £4.00,SANDWICH,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13277,STILL/SPARKLING WATER CAN 95p,BEVERAGES,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13278,Omelette £3.50,BAR HOT DRINKS,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13279,DRY ROASTED NUTS £1.60,CONFECTIONARY,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13280,EAT NATURAL BARS £1.60,CONFECTIONARY,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13281,Large breakfast £8.50,BAR HOT DRINKS,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13282,PEPSI/SPRITE/LILT/FANTA £1.40,BEVERAGES,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13283,J20 £2.20,BEVERAGES/BAR,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13284,SHOT CORDIAL / SODA £1.00,BEVERAGES/BAR,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13285,SCONES PLAIN 90p ,CAKES,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13286,baguette £4.50,SANDWICH,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13287,Sau/ bacon baguette x2 piece £2.70,BREAKFAST,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13288,PAN AU CHOC £1.85,BREAKFAST,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13289,TOAST 40P,BREAKFAST,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13290,HARVEYS BITTER HALF PINT £2,DRAUGHT BEER,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13291,PORTOBELLO MUSHROOM 80P,BREAKFAST,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13292,MINI BISCUITS CHEAP 50p,CONFECTIONARY,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13293,Mexican dinner £6,BAR HOT DRINKS,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13294,POPCORN £1.20,CONFECTIONARY,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13295,BOTTLED FRUIT JUICES 40p,BEVERAGES/BAR,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13296,FRAPPE £2.80,BAR HOT DRINKS,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13297,Yogurt pot + granola £2,BAR HOT DRINKS,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13298,50p BUTTON,BOTH TILLS,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13299,PERONI £2.70,BOTTLED BEER,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13300,JAM/MARMALADE PORTION 30p,BREAKFAST,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13301,Coleslaw £1.10,LUNCH,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13302,Ok Serve,Challenge 25,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13303,PREMIUM MIXERS £1.00,BEVERAGES/BAR,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13304,CAWSTON CANS £1.40,BEVERAGES,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13305,Mocha £2.50,BAR HOT DRINKS,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13306,CHIPS £1.50,LUNCH,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13307,GRAPE POT £1.50,BREAKFAST/LUNCH,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13308,SPECIALITY TEAS £1.60,BAR/RESTAURANT HOT DRINKS,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13309,Salad Plate £5.50,BEVERAGES,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13310,Seed/fruit boxes £1.40,CONFECTIONARY,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13311,CHEESE POTS £1.10,LUNCH,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13312,EGG 80p,BREAKFAST,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13313,Sushi Box £4.00,LUNCH,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13314,SHED HEAD 1PT £4.00,DRAUGHT BEER,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13315,MAIN MEAL VEGETARIAN £5.50,LUNCH,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13316,DAILY QUICHE £5.50,LUNCH,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13317,RED BULL £2.50,BEVERAGES/BAR,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13318,SRAMBLED EGG (2) £1.60,BREAKFAST,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
13319,PREMIUM WRAP/BAGUTTE £3.50,SANDWICH,GD00000001,oltp-prod-5.c9720j1ytny1.eu-west-1.rds.amazonaws.com
